Event_ID,Timestamp_Local,Rain_ISCO_Raw_mm,Rain_SWMM_Primary_mm,Rain_SWMM_Primary_in,Rain_Gauge_mm,Rain_Fill_Flag,Depth_m,Depth_ft,Velocity_m_s,Velocity_ft_s,Flow_CMS,Flow_LPS,Flow_CFS,Flow_GPM,Flow_MGD,Flow_MLD,Original_QC,Instrument_Status,Score_Group,Use_for_Score,Calibration_File_Eligible,Notes,Model_Flow_CMS,Model_Depth_m,Model_Velocity_m_s,Hours_From_Rainfall_Onset,Observed_Excess_CMS,Modeled_Excess_CMS
E01,2024-06-11 08:55:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.111,0.3641732283464563,0.647,2.1227034120734887,0.02937045671351,29.37045671351008,1.0372078902955155,465.53122972224975,0.6703649679665789,2.537607460047271,OK,ACTIVE,CALIBRATION,1,1,,0.016419831189202608,0.05773938535451889,0.9441557418823243,1.5,0.0199918163027081,0.016419831189202608
E01,2024-06-11 09:00:00,1.0,0.51,0.0393700787401574,0.51,ORIGINAL_ISCO,0.119,0.3904199475065612,0.657,2.15551181102362,0.0330114463542551,33.011446354255185,1.1657882259948218,523.2420920828737,0.7534686094146195,2.8521889650076484,OK,ACTIVE,CALIBRATION,1,1,,0.020994552368209535,0.06506054549217224,1.0095226821899415,1.5833333333333333,0.023632805943453197,0.020994552368209535
E01,2024-06-11 09:05:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.126,0.4133858267716531,0.676,2.2178477690288694,0.0369136453755218,36.913645375521824,1.303593083911772,585.0932075323519,0.8425342152854107,3.189338960445086,OK,ACTIVE,CALIBRATION,1,1,,0.027803360769588777,0.07473806616067886,1.0947761993408203,1.6666666666666667,0.027535004964719903,0.027803360769588777
E01,2024-06-11 09:10:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.131,0.4297900262467187,0.631,2.070209973753278,0.0364615649953669,36.4615649953669,1.287628015955277,577.9275874209693,0.8322157223686333,3.1502792155997006,OK,ACTIVE,CALIBRATION,1,1,,0.032347512232769535,0.08016309385299683,1.1447971286773682,1.75,0.027082924584565002,0.032347512232769535
E01,2024-06-11 09:15:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.143,0.4691601049868761,0.796,2.6115485564304435,0.0522297741996849,52.229774199684925,1.8444770688004768,827.8587986720111,1.1921166650489246,4.512652490852778,OK,ACTIVE,CALIBRATION,1,1,,0.03347401436247876,0.08148226296901703,1.1562103855133057,1.8333333333333333,0.042851133788883,0.03347401436247876
E01,2024-06-11 09:20:00,0.0,0.51,0.0,0.51,ORIGINAL_ISCO,0.143,0.4691601049868761,0.85,2.788713910761152,0.0557730000876032,55.77300008760325,1.9696049101512632,884.0200739588057,1.2729889011200826,4.818787207568921,OK,ACTIVE,CALIBRATION,1,1,,0.03463464074763043,0.0826487251996994,1.1714199949264528,1.9166666666666667,0.0463943596768013,0.03463464074763043
E01,2024-06-11 09:25:00,1.0,0.25,0.0393700787401574,0.25,ORIGINAL_ISCO,0.142,0.465879265091863,0.88,2.8871391076115454,0.0571577446479501,57.15774464795014,2.018506702794308,905.9687227087232,1.304594955186373,4.938429137582893,OK,ACTIVE,CALIBRATION,1,1,,0.03421935709924274,0.08232519843578338,1.1640888290405274,2.0,0.0477791042371482,0.03421935709924274
E01,2024-06-11 09:30:00,0.0,0.76,0.0,0.76,ORIGINAL_ISCO,0.13,0.4265091863517056,0.931,3.054461942257215,0.0532011534681443,53.20115346814438,1.8787810039262864,843.2554739700367,1.2142878773843695,4.596579659647675,OK,ACTIVE,CALIBRATION,1,1,,0.03324292202858478,0.0809718290090561,1.1589997501373293,2.0833333333333335,0.0438225130573424,0.03324292202858478
E01,2024-06-11 09:35:00,1.0,0.51,0.0393700787401574,0.51,ORIGINAL_ISCO,0.127,0.4166666666666662,0.852,2.795275590551178,0.0470622586561366,47.06225865613664,1.6619879796019572,745.9520074681035,1.0741708862138242,4.066179147890206,OK,ACTIVE,CALIBRATION,1,1,,0.0331071777725647,0.08118367109298706,1.1497905738830567,2.1666666666666665,0.0376836182453347,0.0331071777725647
E01,2024-06-11 09:40:00,0.0,0.76,0.0,0.76,ORIGINAL_ISCO,0.139,0.4560367454068237,0.846,2.775590551181099,0.0532755935981924,53.275593598192486,1.8814098323096395,844.4353740859935,1.2159869335441658,4.603011286883831,OK,ACTIVE,CALIBRATION,1,1,,0.04055600077929602,0.089480375790596,1.2227603931427002,2.25,0.0438969531873905,0.04055600077929602
E01,2024-06-11 09:45:00,1.0,0.76,0.0393700787401574,0.76,ORIGINAL_ISCO,0.128,0.4199475065616793,1.103,3.618766404199471,0.0616255913122286,61.62559131222869,2.17628721870602,976.785536084162,1.4065711660159776,5.324451089376559,OK,ACTIVE,CALIBRATION,1,1,,0.051182690223171755,0.10083642318248749,1.293402156829834,2.3333333333333335,0.0522469509014267,0.051182690223171755
E01,2024-06-11 09:50:00,1.0,0.25,0.0393700787401574,0.25,ORIGINAL_ISCO,0.112,0.3674540682414694,1.025,3.3628608923884475,0.0471430720660341,47.14307206603416,1.6648418782391152,747.2329261291449,1.0760154090779277,4.073161426505352,OK,ACTIVE,CALIBRATION,1,1,,0.06600623438131019,0.1144556227684021,1.3881569835662841,2.4166666666666665,0.0377644316552322,0.06600623438131019
E01,2024-06-11 09:55:00,1.0,0.51,0.0393700787401574,0.51,ORIGINAL_ISCO,0.097,0.3182414698162726,0.997,3.2709973753280805,0.0371562213335752,37.156221333575225,1.3121595730250737,588.9381148538547,0.8480708818049726,3.2102975232209,OK,ACTIVE,CALIBRATION,1,1,,0.07125557713636817,0.11862337346076966,1.4222328105926514,2.5,0.0277775809227733,0.07125557713636817
E01,2024-06-11 10:00:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.087,0.2854330708661414,1.167,3.828740157480311,0.0370727438643323,37.0727438643323,1.3092115940200066,587.6149699913207,0.846165553210977,3.2030850698783118,OK,ACTIVE,CALIBRATION,1,1,,0.07264747813949671,0.11993771002292633,1.4270937057495119,2.5833333333333335,0.0276941034535304,0.07264747813949671
E01,2024-06-11 10:05:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.115,0.3772965879265088,1.073,3.5203412073490776,0.0512917851544039,51.29178515440393,1.8113522982779715,812.9913692011306,1.1707075667013471,4.4316102373405,OK,ACTIVE,CALIBRATION,1,1,,0.07036831273855298,0.11767304084300996,1.4210259075164795,2.6666666666666665,0.041913144743602,0.07036831273855298
E01,2024-06-11 10:10:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.132,0.4330708661417318,1.28,4.199475065616793,0.0747846397898258,74.78463978982585,2.640994630064275,1185.3607066885957,1.706919410416867,6.461392877840954,OK,ACTIVE,CALIBRATION,1,1,,0.06376833944698425,0.11214205577373505,1.3822688255310058,2.75,0.0654059993790239,0.06376833944698425
E01,2024-06-11 10:15:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.142,0.465879265091863,1.005,3.2972440944881853,0.0652767424672612,65.27674246726123,2.305226404895772,1034.6574617298484,1.489906738593528,5.63991054917137,OK,ACTIVE,CALIBRATION,1,1,,0.06499796035750818,0.11333470644950867,1.3869699920654297,2.8333333333333335,0.0558981020564593,0.06499796035750818
E01,2024-06-11 10:20:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.132,0.4330708661417318,1.004,3.2939632545931725,0.0586592018351446,58.65920183514464,2.0715301629566656,929.7673043088672,1.33886491254573,5.0681550385564975,OK,ACTIVE,CALIBRATION,1,1,,0.06573681175554273,0.11387410848140717,1.3929200649261475,2.9166666666666665,0.0492805614243427,0.06573681175554273
E01,2024-06-11 10:25:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.13,0.4265091863517056,0.967,3.172572178477687,0.0552583409277074,55.25834092770743,1.951429893444381,875.8625599667298,1.261242081021144,4.774320656153922,OK,ACTIVE,CALIBRATION,1,1,,0.0634832808976626,0.1118794627904892,1.3809021938323975,3.0,0.0458797005169055,0.0634832808976626
E01,2024-06-11 10:30:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.125,0.41010498687664,0.98,3.2152230971128573,0.0528971438965007,52.8971438965007,1.868045007223547,838.4368240213787,1.2073490214876306,4.570313232657661,OK,ACTIVE,CALIBRATION,1,1,,0.058647851284739504,0.10749689054489137,1.3519661693573,3.0833333333333335,0.0435185034856988,0.058647851284739504
E01,2024-06-11 10:35:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.121,0.3969816272965875,0.881,2.8904199475065586,0.0453545295012636,45.35452950126361,1.601680093647047,718.8839485252241,1.035192881500828,3.918631348909176,OK,ACTIVE,CALIBRATION,1,1,,0.053490339199881956,0.10271430637836457,1.3160161834716797,3.1666666666666665,0.0359758890904617,0.053490339199881956
E01,2024-06-11 10:40:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.116,0.3805774278215219,0.883,2.8969816272965847,0.0427458105930114,42.74581059301147,1.509554054832077,677.5349108441153,0.9756502674917026,3.6932380352361913,OK,ACTIVE,CALIBRATION,1,1,,0.047775044572656376,0.09666133282184601,1.2847795726776123,3.25,0.0333671701822095,0.047775044572656376
E01,2024-06-11 10:45:00,0.0,0.51,0.0,0.51,ORIGINAL_ISCO,0.112,0.3674540682414694,0.84,2.7559055118110205,0.038634322473628,38.634322473628,1.3643582221666897,612.3664955594944,0.8818077498784966,3.338005461721459,OK,ACTIVE,CALIBRATION,1,1,,0.04111783070343036,0.08983503255844116,1.2327509170532227,3.3333333333333335,0.029255682062826097,0.04111783070343036
E01,2024-06-11 10:50:00,1.0,0.25,0.0393700787401574,0.25,ORIGINAL_ISCO,0.109,0.35761154855643,0.837,2.746062992125981,0.036999574551503,36.999574551503045,1.306627644123201,586.4552127389362,0.8444955027746022,3.1967632412498634,OK,ACTIVE,CALIBRATION,1,1,,0.041517967894782716,0.090413285779953,1.2334751461029054,3.4166666666666665,0.027620934140701103,0.041517967894782716
E01,2024-06-11 10:55:00,1.0,0.25,0.0393700787401574,0.25,ORIGINAL_ISCO,0.109,0.35761154855643,0.747,2.450787401574801,0.0330211256749973,33.02112567499734,1.1661300479809211,523.3955124444269,0.7536895347343224,2.8530252583197706,OK,ACTIVE,CALIBRATION,1,1,,0.042403483715654666,0.09126178958415986,1.243262484741211,3.5,0.0236424852641954,0.042403483715654666
E01,2024-06-11 11:00:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.119,0.3904199475065612,0.811,2.66076115485564,0.0407492891831064,40.74928918310648,1.4390475666389655,645.88940133822,0.930080733995824,3.5207385854204,OK,ACTIVE,CALIBRATION,1,1,,0.04431996117738556,0.0934591754436493,1.2535750820159912,3.5833333333333335,0.0313706487723045,0.04431996117738556
E01,2024-06-11 11:05:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.139,0.4560367454068237,0.859,2.81824146981627,0.0540942492917817,54.094249291781736,1.9103203852883928,857.4113313710029,1.2346723119556011,4.673743138809942,OK,ACTIVE,CALIBRATION,1,1,,0.04953802533407282,0.0988110925912857,1.2895711406707764,3.6666666666666665,0.0447156088809798,0.04953802533407282
E01,2024-06-11 11:10:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.145,0.4757217847769023,0.876,2.874015748031493,0.0586460821028546,58.64608210285468,2.0710668439833704,929.5593523125414,1.3385654616722866,5.067021493686645,OK,ACTIVE,CALIBRATION,1,1,,0.046756373604867556,0.09566678960323334,1.276908250808716,3.75,0.0492674416920527,0.046756373604867556
E01,2024-06-11 11:15:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.135,0.4429133858267712,0.919,3.0150918635170574,0.0554733703483842,55.47337034838426,1.959023585770898,879.2708457693848,1.2661500125562226,4.7928991981004,OK,ACTIVE,CALIBRATION,1,1,,0.03997524706685321,0.08851480972766877,1.2240344432830812,3.8333333333333335,0.0460947299375823,0.03997524706685321
E01,2024-06-11 11:20:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.125,0.41010498687664,0.918,3.011811023622044,0.0495505898948853,49.55058989488536,1.7498625679910371,785.3928616853323,1.1309657160465765,4.281170966918094,OK,ACTIVE,CALIBRATION,1,1,,0.036614107486891846,0.0849025847196579,1.1905298749923707,3.9166666666666665,0.0401719494840834,0.036614107486891846
E01,2024-06-11 11:25:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.115,0.3772965879265088,0.838,2.7493438320209944,0.0400582627766919,40.058262776691976,1.4146441994006898,634.9364094972483,0.9143084258114904,3.4610339039061877,OK,ACTIVE,CALIBRATION,1,1,,0.032588292628105774,0.08024069631099702,1.1516512887954713,4.0,0.030679622365890002,0.032588292628105774
E01,2024-06-11 11:30:00,0.0,0.25,0.0,0.25,ORIGINAL_ISCO,0.109,0.35761154855643,0.866,2.841207349081362,0.0382815191894882,38.281519189488215,1.3518990917690468,606.7744495005003,0.8737552035875813,3.307523257971782,OK,ACTIVE,CALIBRATION,1,1,,0.027692957376720978,0.07426632896661758,1.101211635017395,4.083333333333333,0.028902878778686303,0.027692957376720978
E01,2024-06-11 11:35:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.104,0.3412073490813644,0.8,2.624671916010496,0.0330174345694665,33.01743456946653,1.1659996978192668,523.3370072290141,0.7536052872244842,2.852706346801908,OK,ACTIVE,CALIBRATION,1,1,,0.028327361683077576,0.07524306349754334,1.103838800239563,4.166666666666667,0.0236387941586646,0.028327361683077576
E01,2024-06-11 11:40:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.102,0.3346456692913382,0.796,2.6115485564304435,0.0319318829743309,31.931882974330943,1.1276638050280734,506.13066365935634,0.7288281525889034,2.758914688982194,OK,ACTIVE,CALIBRATION,1,1,,0.02775489514514374,0.07428413765430451,1.1032627452850343,4.25,0.022553242563529002,0.02775489514514374
E01,2024-06-11 11:45:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.103,0.3379265091863513,0.799,2.621391076115483,0.0325132170671813,32.51321706718134,1.1481934247709238,515.3449968841994,0.7420967923765943,2.809141954604468,OK,ACTIVE,CALIBRATION,1,1,,0.023432185086357513,0.06838265830278396,1.0488037147521974,4.333333333333333,0.0231345766563794,0.023432185086357513
E01,2024-06-11 11:50:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.101,0.3313648293963251,0.798,2.61811023622047,0.031553672347223,31.55367234722305,1.1143074227812328,500.135903004151,0.7201956972818949,2.726237290800072,OK,ACTIVE,CALIBRATION,1,1,,0.021219620888290377,0.06516928249597549,1.017869556427002,4.416666666666667,0.022175031936421098,0.021219620888290377
E01,2024-06-11 11:55:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.1,0.328083989501312,0.795,2.6082677165354307,0.0309803074700862,30.98030747008624,1.0940592332353392,491.0478844235524,0.7071089505811473,2.676698565415452,OK,ACTIVE,CALIBRATION,1,1,,0.019141901340537965,0.061934605300426486,0.9896312364578248,4.5,0.0216016670592843,0.019141901340537965
E01,2024-06-11 12:00:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.097,0.3182414698162726,0.78,2.559055118110233,0.0290690598196476,29.069059819647617,1.0265641594378712,460.7539915606887,0.6634857450430076,2.511566768417554,OK,ACTIVE,CALIBRATION,1,1,,0.01563628643454941,0.05618260810375214,0.9381655551910401,4.583333333333333,0.0196904194088457,0.01563628643454941
E01,2024-06-11 12:05:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.095,0.3116797900262464,0.752,2.467191601049866,0.0271824265349547,27.18242653495472,0.9599383337632742,430.8502443488175,0.6204243492399225,2.3485616526200883,OK,ACTIVE,CALIBRATION,1,1,,0.012313388536143449,0.050011872839927675,0.8715008743286133,4.666666666666667,0.0178037861241528,0.012313388536143449
E01,2024-06-11 12:10:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.092,0.301837270341207,0.744,2.440944881889761,0.0256565376048268,25.656537604826845,0.9060520747417994,406.66441172826967,0.5855967504135411,2.2167248490570395,OK,ACTIVE,CALIBRATION,1,1,,0.009967272554497605,0.04515467476844788,0.816831028175354,4.75,0.0162778971940249,0.009967272554497605
E01,2024-06-11 12:15:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.09,0.2952755905511808,0.754,2.4737532808398925,0.0251758118926529,25.175811892652995,0.8890754064319296,399.0447538478917,0.574624443112174,2.175190147525219,OK,ACTIVE,CALIBRATION,1,1,,0.008426842092313248,0.04170430852174759,0.7778289756774903,4.833333333333333,0.015797171481851,0.008426842092313248
E01,2024-06-11 12:20:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.088,0.2887139107611545,0.707,2.319553805774276,0.02284001204633,22.84001204633007,0.8065874133309313,362.021571489833,0.5213110607419115,1.9733770408029183,OK,ACTIVE,CALIBRATION,1,1,,0.007286608738934418,0.03896816557645798,0.7474576463699342,4.916666666666667,0.013461371635528099,0.007286608738934418
E01,2024-06-11 12:25:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.087,0.2854330708661414,0.725,2.378608923884512,0.0230314818351678,23.031481835167884,0.8133491051109725,365.05642951474505,0.5256812562793131,1.9899200305585052,OK,ACTIVE,CALIBRATION,1,1,,0.006305407277072113,0.03646525012850762,0.7197567935943604,5.0,0.013652841424365899,0.006305407277072113
E01,2024-06-11 12:30:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.086,0.2821522309711283,0.718,2.35564304461942,0.0224248263274932,22.424826327493246,0.7919252680426871,355.440743682538,0.5118346687394608,1.9375049946954168,OK,ACTIVE,CALIBRATION,1,1,,0.005508560847815002,0.03420252941250801,0.691015524673462,5.083333333333333,0.013046185916691301,0.005508560847815002
E01,2024-06-11 12:35:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.084,0.2755905511811021,0.72,2.3622047244094464,0.0217226089289317,21.72260892893172,0.767126694646456,344.310370999762,0.4958069321440085,1.8768334114597005,OK,ACTIVE,CALIBRATION,1,1,,0.004759666103158127,0.03191019113659859,0.6613645729064942,5.166666666666667,0.0123439685181298,0.004759666103158127
E01,2024-06-11 12:40:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.083,0.2723097112860889,0.687,2.253937007874013,0.020365076869031,20.365076869031085,0.7191859023873294,322.79304917540577,0.4648219888479009,1.759542641484286,OK,ACTIVE,CALIBRATION,1,1,,0.004116496126574982,0.029793378120660782,0.6330431911468506,5.25,0.0109864364582291,0.004116496126574982
E01,2024-06-11 12:45:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.084,0.2755905511811021,0.726,2.381889763779525,0.0219036306700061,21.903630670006148,0.7735194171018431,347.17962409142666,0.4999386565785418,1.8924736898885317,OK,ACTIVE,CALIBRATION,1,1,,0.00358654481925087,0.027919058024883273,0.6073238307952881,5.333333333333333,0.0125249902592042,0.00358654481925087
E01,2024-06-11 12:50:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.082,0.2690288713910758,0.697,2.2867454068241444,0.0202963170234213,20.29631702342136,0.7167576713558007,321.7031834033327,0.4632525821427491,1.7536017908236052,OK,ACTIVE,CALIBRATION,1,1,,0.0031263150638610763,0.026173186665773392,0.5828525410652161,5.416666666666667,0.0109176766126194,0.0031263150638610763
E01,2024-06-11 12:55:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.082,0.2690288713910758,0.681,2.234251968503935,0.0198304044375178,19.830404437517856,0.7003041236632717,314.3183183610754,0.4526183765268468,1.7133469434015427,OK,ACTIVE,CALIBRATION,1,1,,0.002741588472682686,0.024613418591022493,0.5604443521499634,5.5,0.010451764026715899,0.002741588472682686
E01,2024-06-11 13:00:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.081,0.2657480314960627,0.671,2.2014435695538035,0.0191895643867325,19.189564386732577,0.6776730708480077,304.1607964741205,0.4379915450714556,1.6579783630136946,OK,ACTIVE,CALIBRATION,1,1,,0.0024224906916285437,0.023233724462985994,0.5402907857894897,5.583333333333333,0.0098109239759306,0.0024224906916285437
E01,2024-06-11 13:05:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.08,0.2624671916010496,0.685,2.2473753280839874,0.0192349866704454,19.23498667044549,0.6792771436590582,304.88075434879465,0.4390282844066043,1.6619028483264908,OK,ACTIVE,CALIBRATION,1,1,,0.002149970291336769,0.021981318622827532,0.5217330159187317,5.666666666666667,0.0098563462596435,0.002149970291336769
E01,2024-06-11 13:10:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.08,0.2624671916010496,0.692,2.270341207349079,0.0194315485780266,19.431548578026685,0.6862186619154281,307.99632410126407,0.4435147048311973,1.6788857971415057,OK,ACTIVE,CALIBRATION,1,1,,0.0019035829726362077,0.020779184514284135,0.5036786673545838,5.75,0.010052908167224699,0.0019035829726362077
E01,2024-06-11 13:15:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.078,0.2559055118110233,0.701,2.299868766404197,0.0189639347045398,18.963934704539845,0.669705033818896,300.58449310105425,0.4328416682360074,1.6384839584722426,OK,ACTIVE,CALIBRATION,1,1,,0.0016894607805142136,0.01967114894986153,0.48679997377395634,5.833333333333333,0.0095852942937379,0.0016894607805142136
E01,2024-06-11 13:20:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.078,0.2559055118110233,0.681,2.234251968503935,0.0184228809326556,18.422880932655687,0.6505979001864026,292.0086159797689,0.4204924052335536,1.5917369125814516,OK,ACTIVE,CALIBRATION,1,1,,0.0015062882737013512,0.01866710299551487,0.4713607635498047,5.916666666666667,0.009044240521853701,0.0015062882737013512
E01,2024-06-11 13:25:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.078,0.2559055118110233,0.707,2.319553805774276,0.019126250836105,19.126250836105097,0.6754371739086441,303.1572562374399,0.4365464471367436,1.6525080722394805,OK,ACTIVE,CALIBRATION,1,1,,0.001355375197089466,0.017765645483136177,0.45659843788146975,6.0,0.009747610425303099,0.001355375197089466
E01,2024-06-11 13:30:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.078,0.2559055118110233,0.682,2.237532808398948,0.0184499336212498,18.449933621249897,0.6515532568680273,292.4374098358332,0.4211098683836763,1.5940742648759911,OK,ACTIVE,CALIBRATION,1,1,,0.0012240760143822555,0.01690319358408451,0.44232768831253055,6.083333333333333,0.0090712932104479,0.0012240760143822555
E01,2024-06-11 13:35:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.077,0.2526246719160102,0.682,2.237532808398948,0.0181025565843556,18.102556584355657,0.639285752583409,286.93137154912654,0.4131811732843313,1.5640608888883287,OK,ACTIVE,CALIBRATION,1,1,,0.0011067332732364063,0.016086511284112932,0.4285821973800659,6.166666666666667,0.008723916173553701,0.0011067332732364063
E01,2024-06-11 13:40:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.078,0.2559055118110233,0.682,2.237532808398948,0.0184499336212498,18.449933621249897,0.6515532568680273,292.4374098358332,0.4211098683836763,1.5940742648759911,OK,ACTIVE,CALIBRATION,1,1,,0.0010029437967047025,0.015322041231393815,0.4154994203567505,6.25,0.0090712932104479,0.0010029437967047025
E01,2024-06-11 13:45:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.077,0.2526246719160102,0.687,2.253937007874013,0.0182352732748567,18.2352732748568,0.6439725982768357,289.0349739798386,0.4162103607717531,1.5755276109476273,OK,ACTIVE,CALIBRATION,1,1,,0.0009117662056461296,0.01461243815124035,0.40316503515243535,6.333333333333333,0.0088566328640548,0.0009117662056461296
E01,2024-06-11 13:50:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.077,0.2526246719160102,0.704,2.3097112860892364,0.0186865100225606,18.686510022560675,0.6599078736344867,296.1872222442596,0.4265095982289871,1.6145144659492423,OK,ACTIVE,CALIBRATION,1,1,,0.0008310982730087271,0.013950108030438424,0.3914897303581238,6.416666666666667,0.009307869611758699,0.0008310982730087271
E01,2024-06-11 13:55:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.077,0.2526246719160102,0.685,2.2473753280839874,0.0181821865986563,18.18218659865634,0.642097859999465,288.1935330075537,0.4149986857767844,1.570940922123908,OK,ACTIVE,CALIBRATION,1,1,,0.0007576832531380205,0.01331495421230793,0.380132102394104,6.5,0.008803546187854401,0.0007576832531380205
E01,2024-06-11 14:00:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.076,0.2493438320209971,0.715,2.3458005249343805,0.0186164422622138,18.61644226221384,0.657433454029917,295.07662560096185,0.424910339069398,1.608460611455276,OK,ACTIVE,CALIBRATION,1,1,,0.0006914515236412411,0.0127114822357893,0.36918785762786865,6.583333333333333,0.0092378018514119,0.0006914515236412411
E01,2024-06-11 14:05:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.076,0.2493438320209971,0.706,2.3162729658792625,0.0183821094225496,18.38210942254961,0.6491580678952747,291.3623743696211,0.4195618173188741,1.5882142541082864,OK,ACTIVE,CALIBRATION,1,1,,0.0006304188990687132,0.012132750982046128,0.3581532114028931,6.666666666666667,0.0090034690117477,0.0006304188990687132
E01,2024-06-11 14:10:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.075,0.2460629921259839,0.68,2.230971128608921,0.0173628796955337,17.362879695533703,0.6131643097730741,275.2072538410073,0.3962984438559986,1.5001528056941118,OK,ACTIVE,CALIBRATION,1,1,,0.0005759943889662152,0.011593572637438775,0.3474984111785889,6.75,0.007984239284731801,0.0005759943889662152
E01,2024-06-11 14:15:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.075,0.2460629921259839,0.684,2.244094488188974,0.017465014281978,17.465014281978014,0.6167711586540922,276.826120040072,0.3986296111727985,1.5089772339629006,OK,ACTIVE,CALIBRATION,1,1,,0.0005286064875146971,0.011100591963529588,0.3376208164215088,6.833333333333333,0.008086373871176101,0.0005286064875146971
E01,2024-06-11 14:20:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.075,0.2460629921259839,0.692,2.270341207349079,0.0176692834548666,17.669283454866644,0.6239848564161282,280.0638524382015,0.4032919458063985,1.5266260905004785,OK,ACTIVE,CALIBRATION,1,1,,0.00048661864653019523,0.010642948204278947,0.3283302134513855,6.916666666666667,0.0082906430440647,0.00048661864653019523
E01,2024-06-11 14:25:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.075,0.2460629921259839,0.687,2.253937007874013,0.0175416152218112,17.541615221811252,0.6194762953148557,278.0402696893706,0.4003779866603986,1.5155955551644924,OK,ACTIVE,CALIBRATION,1,1,,0.0004486783982889376,0.010210323357582093,0.3194359889030457,7.0,0.008162974811009301,0.0004486783982889376
E01,2024-06-11 14:30:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.075,0.2460629921259839,0.683,2.240813648293961,0.0174394806353669,17.439480635366937,0.6158694464338376,276.42140349030586,0.3980468193435986,1.5067711268957034,OK,ACTIVE,CALIBRATION,1,1,,0.00041379937281579496,0.00979454091489315,0.31078019456863404,7.083333333333333,0.008060840224565002,0.00041379937281579496
E01,2024-06-11 14:35:00,0.0,0.0,0.0,0.0,ORIGINAL_ISCO,0.074,0.2427821522309708,0.681,2.234251968503935,0.017047716531152,17.047716531152044,0.6020344276600461,270.2118158432638,0.3891050131696528,1.4729227082915366,OK,ACTIVE,CALIBRATION,1,1,,0.0003821241377832327,0.009400029771029949,0.3024653314590454,7.166666666666667,0.007669076120350098,0.0003821241377832327
