r,Node_ID,Sensor_Index,pivot_order,Energy_Weighted_Modal_Exposure,Baseline_Systemwise_Mean_NSE,Dropout_Systemwise_Mean_NSE,Delta_Systemwise_Mean_NSE,Delta_Systemwise_Mean_NSE_z,Energy_Weighted_Modal_Exposure_z
42,25,3,31,0.03447659615587057,0.9997041690554058,0.9680568841858878,0.03164728486951807,0.2865236030106458,0.8566567192258527
42,203,44,32,0.0009985118948391486,0.9997041690554058,0.999049742530176,0.0006544265252297264,-0.5329576188003692,-0.8901116141579333
42,84,10,33,0.031106799233096477,0.9997041690554058,0.9974007235072501,0.0023034455481557034,-0.48935595713091484,0.6808326037017894
42,16,1,34,0.039642270568997044,0.9997041690554058,0.979341355102872,0.020362813952533778,-0.011848748187653892,1.1261833867336248
42,96,12,35,0.02849376365018047,0.9997041690554058,0.9862499294058461,0.013454239649559767,-0.19451815053455515,0.5444936252030806
42,118,19,36,0.001963266811722803,0.9997041690554058,0.9991107947191508,0.0005933743362549596,-0.5345718978661947,-0.8397741060392189
42,154,32,37,0.007386091094385449,0.9997041690554058,0.9964922142450879,0.0032119548103177633,-0.46533409145099786,-0.5568302655075289
42,J288,59,38,0.014445341513778128,0.9997041690554058,0.9687037705467824,0.031000398508623416,0.26941930048036533,-0.18850348211465376
42,183,38,39,0.00118930182538335,0.9997041690554058,0.9994753836777488,0.000228785377656943,-0.5442119833959558,-0.8801568686472703
42,J110,66,40,0.00011498186671270371,0.9997041690554058,0.999483571899928,0.0002205971554779287,-0.5444284879287478,-0.9362110941249333
42,34,5,41,0.03390584456683141,0.9997041690554058,0.9467343084415171,0.052969860613888704,0.8503131776619598,0.8268769147965248
42,138,27,42,0.00048190179353976023,0.9997041690554058,0.9983922577648573,0.0013119112905485592,-0.5155730841820931,-0.9170665067563234
43,OF-03,73,1,0.00433026602041467,0.9997244275134689,0.9991694593535526,0.0005549681599164034,-0.5338176227050017,-0.7306259645990717
43,J305,71,2,0.0049356737394634425,0.9997244275134689,0.9569527311148158,0.042771696398653,0.570700905781737,-0.6986926099566042
43,OF-04,74,3,0.047365054211502354,0.9997244275134689,0.9517059824402653,0.04801844507320373,0.7079718731713205,1.5393238725597744
43,J306,63,4,0.060582690270381774,0.9997244275134689,0.8633659113935566,0.1363585161199125,3.01921789695473,2.2365126372924844
43,185,40,5,0.0008983200521269335,0.9997244275134689,0.9995765090255203,0.00014791848794858077,-0.544467285136454,-0.9116503292888938
43,176,35,6,0.005846101504555285,0.9997244275134689,0.9986587652410577,0.0010656622724112491,-0.5204563052090125,-0.6506704064328256
43,J297,60,7,0.06073135350054003,0.9997244275134689,0.8581763585462151,0.14154806896725383,3.154992446844888,2.244354155498425
43,117,18,8,0.003172359151465719,0.9997244275134689,0.9989813117320232,0.0007431157814457433,-0.5288951063770029,-0.7917019131304068
43,179,36,9,0.004288399958946686,0.9997244275134689,0.9989323215671205,0.0007921059463484663,-0.5276133740612563,-0.7328342677743946
43,184,39,10,0.0047700108379187854,0.9997244275134689,0.9988433273176596,0.0008811001958093333,-0.5252850127324855,-0.7074308074054867
43,163,33,11,0.007588968241258653,0.9997244275134689,0.9982159099154936,0.0015085175979753689,-0.5088698575393,-0.5587396631559551
43,123,21,12,0.01237169563544469,0.9997244275134689,0.9980940114101481,0.00163041610332088,-0.5056806203964411,-0.3064658231779047
43,J304,62,13,0.06070542919595911,0.9997244275134689,0.8841415956025551,0.11558283191091388,2.475662555075516,2.242986729900776
43,J303,61,14,0.06080981938325096,0.9997244275134689,0.8662465770038026,0.13347785050966632,2.9438508878653797,2.24849298422674
43,120,20,15,0.02340475121113625,0.9997244275134689,0.9990797148754391,0.0006447126380298752,-0.5314696331036959,0.27549318626813585
43,125,23,16,0.009507755617095213,0.9997244275134689,0.995943919691468,0.0037805078220009627,-0.4494276552732699,-0.4575296590080861
43,Stor-01,76,17,0.01798507102564201,0.9997244275134689,0.9640657751282872,0.03565865238518182,0.3846019531961184,-0.010377911781405466
43,OF-02,72,18,0.03955966469221916,0.9997244275134689,0.9786020286400415,0.02112239887342754,0.004289171785904676,1.1276141044162533
43,148,29,19,0.009065439396229375,0.9997244275134689,0.9967150572352016,0.0030093702782672442,-0.46960296824989517,-0.4808604496481817
43,127,24,20,0.0021339427178076486,0.9997244275134689,0.9989151311915822,0.0008092963218868866,-0.5271636213427022,-0.8464751167074459
43,99,13,21,0.026624358099376643,0.9997244275134689,0.9992998311193002,0.00042459639416888895,-0.5372285462148803,0.4453173317763112
43,HartleyRd,75,22,0.014472514953645155,0.9997244275134689,0.9734348766103698,0.026289550903099163,0.1394776478801612,-0.1956542061188276
43,124,22,23,0.0018102261716961452,0.9997244275134689,0.9992794901028494,0.0004449374106194985,-0.5366963631089109,-0.8635501472122692
43,110,14,24,0.023376299391386288,0.9997244275134689,0.9902515939955085,0.00947283351796044,-0.3004990323394011,0.2739924421882179
43,137,26,25,0.010192422072458506,0.9997244275134689,0.9994875619292503,0.00023686558421874172,-0.5421401574791445,-0.42141565510131446
43,20,2,26,0.0343921775740002,0.9997244275134689,0.9936222287230981,0.006102198790370818,-0.38868512976339714,0.8550453981306072
43,189,42,27,0.0015244176870654457,0.9997244275134689,0.9993025189630859,0.00042190855038317754,-0.5372988684162172,-0.8786256466027932
43,186,41,28,0.0010313123812560679,0.9997244275134689,0.998459393846087,0.0012650336673820266,-0.5152401406936057,-0.9046354018653036
43,25,3,29,0.034476593385700124,0.9997244275134689,0.9732128145534075,0.02651161296006148,0.14528746940403056,0.859498066915011
43,78,9,30,0.031791148210326504,0.9997244275134689,0.9819374737900368,0.017786953723432235,-0.0829762588293621,0.7178492731189077
43,J288,59,31,0.014445470598840538,0.9997244275134689,0.9743722064679157,0.0253522210455533,0.11495423647062215,-0.19708071084593856
43,116,17,32,0.0019618902395451138,0.9997244275134689,0.9991504791012329,0.0005739484122360677,-0.5333210413440805,-0.8555503442484914
43,203,44,33,0.0009985680191683113,0.9997244275134689,0.998586062669315,0.001138364844153909,-0.5185541839194541,-0.9063625640639168
43,136,25,34,0.0003839847288716308,0.9997244275134689,0.9996197489801537,0.00010467853331526654,-0.5455985743920624,-0.9387799012548179
43,154,32,35,0.0073861702940905705,0.9997244275134689,0.9976816181163953,0.002042809397073556,-0.494891152501211,-0.5694366175619181
43,84,10,36,0.031106750230378864,0.9997244275134689,0.9987611570407467,0.0009632704727222283,-0.5231351873640218,0.6817494304466084
43,16,1,37,0.03964222123439888,0.9997244275134689,0.9822426423481426,0.017481785165326297,-0.09096040020653097,1.1319687025763545
43,118,19,38,0.001963284482668578,0.9997244275134689,0.9990792315233211,0.000645195990147919,-0.5314569871362693,-0.855476802305238
43,96,12,39,0.02849372417193579,0.9997244275134689,0.9816086020160645,0.018115825497404547,-0.07437196894231635,0.5439205174863013
43,183,38,40,0.0011893066389831045,0.9997244275134689,0.9989042540960342,0.0008201734174347767,-0.526879043307644,-0.8963017012785353
43,34,5,41,0.03390578565618008,0.9997244275134689,0.9459523053290344,0.05377212218443448,0.858505636478285,0.8293897529872254
43,J110,66,42,0.0001149818743282644,0.9997244275134689,0.9994942664729402,0.00023016104052887983,-0.5423155688158218,-0.952968956471138
43,138,27,43,0.0004819032156916037,0.9997244275134689,0.9988138965511636,0.0009105309623052893,-0.5245150140078444,-0.9336150087909608
44,OF-03,73,1,0.004330258861574138,0.999797644860452,0.9992397722908041,0.0005578725696479358,-0.5202909446243827,-0.7115249336428606
44,J305,71,2,0.004935665905187816,0.999797644860452,0.9567928808644794,0.043004763995972584,0.5364333162466096,-0.6795214924908491
44,OF-04,74,3,0.04736497471554564,0.999797644860452,0.9517985686019834,0.0479990762584686,0.6607677670580531,1.563405645468421
44,J306,63,4,0.06058258982813864,0.999797644860452,0.863098330932413,0.13669931392803894,2.8689787794745643,2.2621242545233535
44,185,40,5,0.0008983185515369239,0.999797644860452,0.9996500770055943,0.00014756785485782952,-0.5305055665177439,-0.8929465092721975
44,176,35,6,0.005846091832786803,0.999797644860452,0.9987394490378451,0.0010581958226070507,-0.5078352923512955,-0.6313939345039745
44,J297,60,7,0.060731252816958604,0.999797644860452,0.858218083803575,0.14157956105687697,2.990473554870315,2.269982979102742
44,117,18,8,0.0031723548412114807,0.999797644860452,0.9990432607802558,0.0007543840801961125,-0.5153987493714725,-0.7727348478093046
44,179,36,9,0.0042883951995397575,0.999797644860452,0.9990048770103847,0.0007927678500673495,-0.5144431773735317,-0.7137379591741262
44,184,39,10,0.0047700066440265745,0.999797644860452,0.9989175227994185,0.0008801220610335486,-0.5122684759780846,-0.6882786856417809
44,163,33,11,0.007588955857200366,0.999797644860452,0.9982709193959535,0.001526725464498526,-0.49617114869113416,-0.5392614645737597
44,123,21,12,0.012371687810716767,0.999797644860452,0.9981662294352812,0.001631415425170758,-0.4935648701723881,-0.28643341733703115
44,J304,62,13,0.06070535984466423,0.999797644860452,0.8721674638191985,0.12763018104125354,2.6432008149523942,2.2686142070941986
44,J303,61,14,0.060809748517882505,0.999797644860452,0.8450437312616298,0.15475391359882226,3.3184518233497617,2.2741324725249017
44,120,20,15,0.023404714408823798,0.999797644860452,0.9991802237102239,0.0006174211502280322,-0.5188084702267313,0.29680197971661243
44,125,23,16,0.009507745646763042,0.999797644860452,0.9961342587783499,0.0036633860821019926,-0.4429785346739648,-0.4378290865379746
44,Stor-01,76,17,0.01798504507286367,0.999797644860452,0.961796749688815,0.03800089517163698,0.4118609528246768,0.010303712994361124
44,OF-02,72,18,0.039559599254736275,0.999797644860452,0.9787389295692138,0.02105871529123822,-0.009918167154756968,1.1507925500899525
44,20,2,19,0.03439220441912366,0.999797644860452,0.9924727923587731,0.007324852501678823,-0.3518255605475317,0.8776301905250297
44,124,22,20,0.0018102665375963505,0.999797644860452,0.9993361687309206,0.00046147612953142454,-0.5226907542101924,-0.844738491190115
44,148,29,21,0.00906542427130478,0.999797644860452,0.9968139016527463,0.002983743207705788,-0.4598983865163346,-0.4612113815725008
44,127,24,22,0.0021339391408468286,0.999797644860452,0.9989002533780496,0.0008973914824023795,-0.5118385501126458,-0.8276282886909596
44,99,13,23,0.026624317200051737,0.999797644860452,0.9992935374730535,0.0005041073873985491,-0.5216294401081262,0.4669988242179231
44,HartleyRd,75,24,0.014472493805594433,0.999797644860452,0.973016186014207,0.026781458846245006,0.13255073339630524,-0.17537917418263033
44,110,14,25,0.02337626052151422,0.999797644860452,0.9904414527974897,0.009356192062962402,-0.30125493630756345,0.2952978308672325
44,137,26,26,0.01019240746534472,0.999797644860452,0.9995503894206554,0.000247255439796523,-0.5280238231916113,-0.4016360252725856
44,189,42,27,0.0015244666578902637,0.999797644860452,0.9993625397462188,0.0004351051142333335,-0.5233472661646111,-0.8598466398776984
44,116,17,28,0.001962026036891992,0.999797644860452,0.9989792659396949,0.0008183789207570186,-0.513805584399459,-0.8367160767563874
44,197,43,29,0.0009480194791011247,0.999797644860452,0.9996173200919508,0.00018032476850120006,-0.5296900762852428,-0.8903191848509172
44,78,9,30,0.03179116167938424,0.999797644860452,0.981250739852905,0.018546905007546903,-0.07245021075773635,0.7401320904728012
44,186,41,31,0.0010313155871339514,0.999797644860452,0.9979932388796399,0.0018044059808120449,-0.48925823402295426,-0.8859159290253685
44,25,3,32,0.034476546777860696,0.999797644860452,0.9734452372880361,0.02635240757241598,0.1218694119855328,0.8820887539707912
44,J288,59,33,0.014445464661697473,0.999797644860452,0.9729720146051973,0.02682563025525472,0.1336503898839526,-0.1768080072714102
44,203,44,34,0.0009985865698544495,0.999797644860452,0.9987358833050164,0.001061761555435607,-0.5077465226849875,-0.8876460727188008
44,136,25,35,0.00038398459377344727,0.999797644860452,0.9997044691557145,9.317570473747742e-05,-0.531859670498076,-0.920135582678929
44,154,32,36,0.0073861600713387866,0.999797644860452,0.9978074979093021,0.0019901469511499014,-0.48463417362657846,-0.5499817940895135
44,118,19,37,0.001963310607161436,0.999797644860452,0.9991347245615313,0.0006629202989206931,-0.5176757593813219,-0.8366481709243403
44,84,10,38,0.03110671050124705,0.999797644860452,0.9988925048816375,0.0009051399788144411,-0.5116456496700278,0.7039501642266368
44,96,12,39,0.028493684124317683,0.999797644860452,0.9802549668060551,0.01954267805439694,-0.047660231996764627,0.5658185769501661
44,16,1,40,0.03964215548012542,0.999797644860452,0.9824296582361689,0.017367986624283162,-0.10179963106437838,1.155156693733216
44,183,38,41,0.001189408901732638,0.999797644860452,0.9986538343273011,0.001143810533150787,-0.5057038961835444,-0.8775586921156603
44,34,5,42,0.03390572870972769,0.999797644860452,0.94599271588715,0.05380492897330211,0.8053056875664879,0.8519137788945896
44,J110,66,43,0.00011501412979696676,0.999797644860452,0.9995142210408892,0.00028342381956274724,-0.5271234037947822,-0.9343540832832817
44,138,27,44,0.0004819138401366157,0.999797644860452,0.998416607032618,0.0013810378278339137,-0.49979807294870127,-0.9149587798879716
45,OF-03,73,1,0.004330253328029542,0.9997695452218971,0.9992331232201456,0.0005364220017515484,-0.5292399725299082,-0.6954052961959367
45,J305,71,2,0.004935659593398731,0.9997695452218971,0.9583394910947088,0.041430054127188136,0.5004019015360658,-0.6632885535341848
45,OF-04,74,3,0.04736491445919413,0.9997695452218971,0.9503395278375444,0.0494300173843526,0.7018292811168129,1.5875792319579878
45,J306,63,4,0.06058251290439302,0.9997695452218971,0.8602055423855199,0.1395640028363771,2.9712712669298282,2.2887715257178676
45,176,35,5,0.005846085496446493,0.9997695452218971,0.9985079136851922,0.0012616315367048377,-0.5109802566316142,-0.6149905491801221
45,J297,60,6,0.06073117609063858,0.9997695452218971,0.8630623531410646,0.1367071920808323,2.89934094850841,2.29665809308435
45,185,40,7,0.0008983176681684358,0.9997695452218971,0.9996233971987577,0.00014614802313926015,-0.5390665007655252,-0.8774691444321829
45,179,36,8,0.004288392220649993,0.9997695452218971,0.9989873064690722,0.0007822387528249318,-0.5230506661001041,-0.6976260238133244
45,117,18,9,0.003172351507909466,0.9997695452218971,0.999014882958374,0.0007546622635230379,-0.5237450017863514,-0.7568318735401479
45,184,39,10,0.004770000578867411,0.9997695452218971,0.9988880472504014,0.0008814979714957547,-0.5205514640821209,-0.6720767479147919
45,163,33,11,0.007588946147046063,0.9997695452218971,0.9988276634665241,0.0009418817553729269,-0.5190310886798144,-0.5225319635781626
45,123,21,12,0.012371673122499472,0.9997695452218971,0.9984276762821791,0.00134186893971798,-0.508959996123689,-0.26880876928914393
45,J304,62,13,0.06070528220394981,0.9997695452218971,0.8672204452596912,0.13254909996220582,2.7946462677221944,2.295284424949633
45,J303,61,14,0.060809671210615396,0.9997695452218971,0.8474344666944085,0.15233507852748862,3.292828282655393,2.3008222514565158
45,120,20,15,0.023404704516217484,0.9997695452218971,0.9965533670887922,0.003216178133104834,-0.4617676307075217,0.3164924578710737
45,127,24,16,0.002134028293426837,0.9997695452218971,0.9995226094822746,0.0002469357396225992,-0.5365288134071508,-0.811914817650291
45,20,2,17,0.034392182098623575,0.9997695452218971,0.9964695703389731,0.0032999748829238935,-0.4596577510504719,0.8993770598345323
45,99,13,18,0.026624333550020883,0.9997695452218971,0.999443199785308,0.0003263454365889181,-0.5345293933274521,0.48729346053646677
45,OF-02,72,19,0.03955956646255662,0.9997695452218971,0.9799149337085724,0.019854611513324738,-0.042836202103132874,1.1735062906405473
45,125,23,20,0.009507738127094649,0.9997695452218971,0.9960348517078027,0.003734693514094403,-0.44871217143756736,-0.4207402383024531
45,Stor-01,76,21,0.017985024382550414,0.9997695452218971,0.9657196892598083,0.03404985596208871,0.3145793009320822,0.028978961366627535
45,110,14,22,0.023376272349118418,0.9997695452218971,0.993631588548765,0.006137956673131991,-0.3882015184499598,0.31498413421096133
45,124,22,23,0.0018102642519477433,0.9997695452218971,0.9976661343693383,0.0021034108525587176,-0.4897854840648937,-0.8290904681153086
45,148,29,24,0.009065412666801985,0.9997695452218971,0.9970145716366723,0.0027549735852247645,-0.47338008698311873,-0.4442055603408652
45,HartleyRd,75,25,0.014472485279541201,0.9997695452218971,0.9744755612671121,0.02529398395478498,0.09411924409417997,-0.15736089157806063
45,189,42,26,0.0015245153007125672,0.9997695452218971,0.997803092569619,0.001966452652278107,-0.49323389132725365,-0.8442494217926201
45,137,26,27,0.010192401585048475,0.9997695452218971,0.9995549341033482,0.00021461111854892905,-0.5373427001100652,-0.38441890939185985
45,116,17,28,0.0019620295185514562,0.9997695452218971,0.9934411269167804,0.006328418305116526,-0.38340597299455287,-0.8210393356918092
45,186,41,29,0.0010313576894533966,0.9997695452218971,0.9996539456453061,0.00011559957659093505,-0.5398356659905006,-0.8704113844258219
45,203,44,30,0.0009986540552637476,0.9997695452218971,0.999178571565404,0.0005909736564930837,-0.527866441613183,-0.8721463089937607
45,78,9,31,0.03179114937683692,0.9997695452218971,0.982062012301078,0.017707532920818943,-0.09689650222451755,0.7613925305045037
45,197,43,32,0.0009480390847712669,0.9997695452218971,0.9974211151179184,0.0023484301039787027,-0.48361625751048865,-0.8748314281858255
45,25,3,33,0.03447651208701039,0.9997695452218971,0.9732095209626336,0.026560024259263505,0.1259962881226433,0.9038507574003087
45,96,12,34,0.028493759659723304,0.9997695452218971,0.9815877420159882,0.018181803205908995,-0.08495506978691866,0.5864663312596645
45,J288,59,35,0.014445448303469418,0.9997695452218971,0.9669615790214984,0.03280796620039857,0.283310332265085,-0.1587952004917946
45,136,25,36,0.00038398952481220606,0.9997695452218971,0.9996724148561601,9.7130365736927e-05,-0.5403006937194611,-0.9047542017049143
45,118,19,37,0.0019633246831661376,0.9997695452218971,0.9957116089908515,0.004057936231045544,-0.4405733923768362,-0.8209706273367527
45,16,1,38,0.03964212716888074,0.9997695452218971,0.9679535293101438,0.03181601591175325,0.25833447414008015,1.177886127967416
45,154,32,39,0.0073861520683610625,0.9997695452218971,0.996975247539946,0.0027942976819510384,-0.4723899637158826,-0.5332901694491926
45,84,10,40,0.031106674613640146,0.9997695452218971,0.9973678380803779,0.002401707141519174,-0.48227481959150925,0.7250812118321596
45,183,38,41,0.0011894250974061476,0.9997695452218971,0.9985652866173678,0.001204258604529147,-0.5124248231896747,-0.8620259240253868
45,J110,66,42,0.00011502110488313853,0.9997695452218971,0.9996169214877699,0.0001526237341271777,-0.5389034518297628,-0.919022949851635
45,138,27,43,0.0004819797216855245,0.9997695452218971,0.9995299260504887,0.00023961917140835964,-0.5367130338986135,-0.899555831426345
45,34,5,44,0.03390568668694037,0.9997695452218971,0.9455171107256735,0.054252434496223564,0.8232506940488791,0.8735685262316891
45,115,16,45,0.001978967327654233,0.9997695452218971,0.9932721588449454,0.006497386376951604,-0.3791516039620363,-0.820140786589619
46,OF-03,73,1,0.004330248523925561,0.9997836779969533,0.999233814848933,0.0005498631480202892,-0.5076940408292644,-0.6768820031212238
46,J305,71,2,0.004935654629291188,0.9997836779969533,0.9560519589369687,0.04373171905998454,0.5985758186294703,-0.6446374904075338
46,OF-04,74,3,0.04736486210422904,0.9997836779969533,0.9513748025593919,0.04840887543756137,0.7183992263828839,1.6151829965880067
46,J306,63,4,0.06058244568115688,0.9997836779969533,0.8581887221237725,0.1415949558731807,3.1057202418851473,2.3191642381268833
46,J297,60,5,0.060731110149607394,0.9997836779969533,0.8611224899012494,0.1386611880957039,3.0305604601126697,2.3270822510120217
46,176,35,6,0.005846079088313668,0.9997836779969533,0.9985283557932036,0.0012553222037497078,-0.48962098505262636,-0.5961474061754374
46,185,40,7,0.0008983168478463503,0.9997836779969533,0.9996493573733837,0.00013432062356966295,-0.5183397659935631,-0.8596699921769657
46,179,36,8,0.004288387599047477,0.9997836779969533,0.9992133764802545,0.0005703015166986909,-0.5071704331526625,-0.6791115563293518
46,117,18,9,0.003172348015832452,0.9997836779969533,0.9990281053656159,0.0007555726313373157,-0.5024239986693718,-0.7385529002652952
46,184,39,10,0.004769995285927987,0.9997836779969533,0.998905363420588,0.0008783145763653009,-0.4992794901389226,-0.6534606667116286
46,163,33,11,0.007588938580642044,0.9997836779969533,0.9981233897231295,0.0016602882738238137,-0.47924621657718636,-0.5033210296977542
46,123,21,12,0.012371660918029844,0.9997836779969533,0.9980891982906361,0.0016944797063171712,-0.4783702711037859,-0.24858862801374232
46,J304,62,13,0.060705215593642385,0.9997836779969533,0.888704781120793,0.1110788968761602,2.3239336422842993,2.3257030820019486
46,J303,61,14,0.06080960384978377,0.9997836779969533,0.8443542932458323,0.15542938475112097,3.4601425187250467,2.3312629011423223
46,120,20,15,0.023404680342887528,0.9997836779969533,0.9982427050772036,0.0015409729197497966,-0.48230293975860394,0.3390406211170693
46,127,24,16,0.002134026406511923,0.9997836779969533,0.9993260400517059,0.0004576379452474619,-0.5100567452558191,-0.7938549100004216
46,99,13,17,0.02662432404804472,0.9997836779969533,0.9964978406918161,0.0032858373051371102,-0.43760150584311175,0.5105219482202951
46,189,42,18,0.0015245784847803573,0.9997836779969533,0.9995428643124917,0.00024081368446154667,-0.5156115353277396,-0.826314693749608
46,20,2,19,0.034392144122071096,0.9997836779969533,0.997762693670848,0.0020209843261053085,-0.4700055954265282,0.9242435326488699
46,Stor-01,76,20,0.017985012415937054,0.9997836779969533,0.960270910215737,0.039512767781216325,0.4904911024991242,0.050383883390594186
46,OF-02,72,21,0.03955952428957158,0.9997836779969533,0.9822684471889396,0.017515230808013635,-0.07306068613626845,1.1994631811306296
46,125,23,22,0.009507731343873274,0.9997836779969533,0.9974593597749487,0.002324318222004603,-0.4622345272475756,-0.40112427763232883
46,110,14,23,0.023376251121454947,0.9997836779969533,0.9932231784377523,0.006560499559200874,-0.3537083966871844,0.33752645338106746
46,124,22,24,0.0018102657567042812,0.9997836779969533,0.9996348674865158,0.00014881051043762176,-0.5179685516311775,-0.8110987142772388
46,148,29,25,0.009065404988846356,0.9997836779969533,0.9968345285211901,0.0029491494757632347,-0.44622706372654913,-0.4246830056528398
46,HartleyRd,75,26,0.014472469521839509,0.9997836779969533,0.9665426348345321,0.03324104316242134,0.32981667649151325,-0.13669753683675512
46,197,43,27,0.0009481343800172356,0.9997836779969533,0.9995308752746084,0.0002528027223448771,-0.5153043898617995,-0.857016662395168
46,137,26,28,0.010192395532492588,0.9997836779969533,0.9989204611859476,0.0008632168110057719,-0.49966627765441235,-0.36465840300886293
46,116,17,29,0.001962048422105119,0.9997836779969533,0.9995528356066931,0.00023084239026024733,-0.5158669885036564,-0.8030146232169424
46,186,41,30,0.00103137756261593,0.9997836779969533,0.9986852883693798,0.0010983896275735723,-0.4936414185269266,-0.8525830502530993
46,203,44,31,0.000998673728629076,0.9997836779969533,0.9996187523174944,0.00016492567945889825,-0.5175556993951673,-0.854324887973977
46,78,9,32,0.03179111546011548,0.9997836779969533,0.9733751279111789,0.02640855008577454,0.15477600267090055,0.7857102390203751
46,96,12,33,0.028493768755815926,0.9997836779969533,0.9975739727480909,0.0022097052488623775,-0.46517078079695273,0.6100903752860649
46,J288,59,34,0.014445455087356262,0.9997836779969533,0.9797484836415841,0.02003519435536922,-0.008502096411508583,-0.13813635165614338
46,25,3,35,0.03447647918116611,0.9997836779969533,0.97263817343129,0.027145504565663336,0.17365593526472362,0.9287352991855761
46,136,25,36,0.0003840419488924587,0.9997836779969533,0.9996856465039065,9.803149304689877e-05,-0.5192694520961044,-0.8870607689971559
46,183,38,37,0.0011894835060338727,0.9997836779969533,0.9976319588965983,0.002151719100354962,-0.46665631973466376,-0.8441621753106986
46,115,16,38,0.0019790850491256565,0.9997836779969533,0.9996148068184784,0.00016887117847497388,-0.5174546202138809,-0.8021072360404778
46,154,32,39,0.007386157947668772,0.9997836779969533,0.9986197270471626,0.0011639509497907265,-0.491961812285292,-0.5141213216671388
46,118,19,40,0.0019633271168708025,0.9997836779969533,0.999336704428953,0.00044697356800031755,-0.5103299544282657,-0.8029465187012074
46,16,1,41,0.03964208319811128,0.9997836779969533,0.9639227497290954,0.03586092826785792,0.396935142480983,1.2038603481767547
46,J110,66,42,0.00011502638558205213,0.9997836779969533,0.999458398364631,0.00032527963232229456,-0.5134476141553967,-0.9013887971991579
46,94,11,43,0.0293812665327667,0.9997836779969533,0.9933335540770849,0.00645012391986844,-0.3565360945809687,0.6573593623323352
46,138,27,44,0.0004819798013356922,0.9997836779969533,0.9991868804280458,0.0005967975689075845,-0.5064916345384226,-0.8818445045751938
46,34,5,45,0.03390565031040527,0.9997836779969533,0.9458868415752528,0.05389683642170044,0.8589945226808465,0.8983324033154181
46,J116,65,46,0.0007765952081498108,0.9997836779969533,0.9986689710865659,0.0011147069103873935,-0.4932233883662499,-0.8661530040328768
47,OF-03,73,1,0.004330244795160613,0.999820617368478,0.9992701675995126,0.000550449768965177,-0.49865694759065987,-0.6948237958100029
47,J305,71,2,0.0049356502450072295,0.999820617368478,0.9561519946935592,0.04366862267491863,0.5956750605548683,-0.6624478095231151
47,OF-04,74,3,0.04736481995902762,0.999820617368478,0.9508071282709016,0.049013489097576454,0.7313268753554241,1.6065872927759983
47,J306,63,4,0.06058239184539846,0.999820617368478,0.8605336643702542,0.13928695299822372,3.022452272716778,2.313439083171204
47,J297,60,5,0.06073105616536632,0.999820617368478,0.8603325759203709,0.13948804144810698,3.0275558639022297,2.3213893815800613
47,176,35,6,0.0058460739631771095,0.999820617368478,0.9985517786775527,0.0012688386909251426,-0.4804243570466992,-0.6137599990281926
47,185,40,7,0.0008983164710139814,0.999820617368478,0.9996739928642855,0.00014662450419248026,-0.5089059651893992,-0.8783571029322036
47,179,36,8,0.004288384027108173,0.999820617368478,0.9992980472921968,0.0005225700762809987,-0.49936452952248483,-0.69706243382155
47,117,18,9,0.003172345257294712,0.999820617368478,0.999062336201933,0.0007582811665449155,-0.4933822215217887,-0.756746164644043
47,184,39,10,0.004769991068081751,0.999820617368478,0.9988307156392903,0.0009899017291875273,-0.4875037304271559,-0.6713069620824377
47,163,33,11,0.007588932681893018,0.999820617368478,0.9981890218209735,0.001631595547504492,-0.47121764877093575,-0.5205550733186121
47,123,21,12,0.012371650164845227,0.999820617368478,0.9984464423310826,0.0013741750373953599,-0.47775093821202613,-0.26478401000666096
47,J304,62,13,0.06070516189774442,0.999820617368478,0.8713112648653891,0.12850935250308892,2.748918576876836,2.320004603075593
47,J303,61,14,0.06080955096624596,0.999820617368478,0.8455831701430311,0.15423744722544683,3.401893312719338,2.3255871412756752
47,127,24,15,0.002134029305703896,0.999820617368478,0.9996670382301953,0.00015357913828264655,-0.5087294577407555,-0.8122734200043606
47,120,20,16,0.023404659913438135,0.999820617368478,0.9978292521617489,0.0019913652067290355,-0.46208675506382635,0.3252413563227028
47,189,42,17,0.0015245813317032693,0.999820617368478,0.9996536050564633,0.00016701231201444758,-0.508388526040849,-0.8448655931567743
47,99,13,18,0.02662430065384785,0.999820617368478,0.997069202066251,0.0027514153022268326,-0.4427968109117061,0.49742190819355203
47,20,2,19,0.034392124980883926,0.999820617368478,0.9975354333229168,0.00228518404556106,-0.4546296821347078,0.912831075644539
47,OF-02,72,20,0.039559489859284,0.999820617368478,0.9815740804174745,0.018246536951003277,-0.04953321814886212,1.1891723845719901
47,Stor-01,76,21,0.017984996514760102,0.999820617368478,0.9599614083250592,0.0398592090434187,0.4989927804798543,0.035407579769149586
47,125,23,22,0.009507723348991925,0.999820617368478,0.9969456499269429,0.0028749674415348204,-0.4396610783050743,-0.41794162584941325
47,110,14,23,0.02337623137979307,0.999820617368478,0.9932298229812252,0.006590794387252539,-0.34535401264397153,0.3237210498641432
47,124,22,24,0.0018102665342392393,0.999820617368478,0.9993891877587646,0.0004314296097133166,-0.5016776593023546,-0.8295876662699009
47,148,29,25,0.009065401324961055,0.999820617368478,0.9967093316255347,0.003111285742943275,-0.43366335938720835,-0.4415962060783162
47,197,43,26,0.0009481411139541454,0.999820617368478,0.9994682975949031,0.0003523197735748044,-0.5036854536964803,-0.8756925713245206
